	review	label	restaurant
10426	이번에 정말 늦개 와서 화났어요	3	쭈퐁-신대방점
10427	양많습니다 고기 그럭저럭 냉면 정말 별로입니다	1	쭈퐁-신대방점
10428	고기는 역시 가서 먹는것보다 많이 적어지네요... 추가 안했으면 큰일날뻔햤네요 ㅋㅋㅋㅋ 가서먹으면 냉면다먹고 고기 몇점 더집어먹는데 시켜먹으니 약간 모자라게 다먹어버리네요	5	쭈퐁-신대방점
10429	개운한 음식이 먹고싶어서 주문했는데 물냉면 시원하게 잘 먹었네요	3	쭈퐁-신대방점
10430	"살다살다 비냉 남긴적은 처음입니다. 본인은 180에 0.1t 나가는 왠만하면 개밥도 잘먹는 스타일로 살면서 ""넌 배고프면 돌도 씹어먹겟다""라는 소리를 엄청나게 들어왓습니다. 근데 이건 좀 아니엿습니다 아마도 배달 전문점이 아니라 그런것같습니다. 일단 일반 비냉 대비 육수가 1/10도 오지 않습니다. 면 위에 살얼음이 살포시 얹어져잇는정도고 비빔장이 아니라 국에 푸는 양념장을 잘못 깔아 보내주신것같습니다. 저도 육쌈냉면 좋아해서 배달도 한다길래 첨 시킨건데 큰코다쳣습니다. 정 시켜야겟다면 고기추가 세개해서 시키세요. 고기는맛잇어영"	1	쭈퐁-신대방점
10431	냉면 다 불어서 왔어요	2	쭈퐁-신대방점
10434	고기가 좀 별로긴한데 냉면이 맛있어요!	5	쭈퐁-신대방점
10435	배달이 좀 늦긴했지만. 맛있으니까 용서되네요. 맛있어요	5	쭈퐁-신대방점
10436	정말 맛있게 먹었습니다!	5	쭈퐁-신대방점
10437	오늘도 맛있었습니다	5	쭈퐁-신대방점
10438	점점 변하네요 여긴...맛도....서비스? 매번 하나씩 빠트리고....댓글써도 신경안쓰고..이게무슨 서비스개선이라고...사장이 글을 안보는데 글쓰면 뭐해요 개선이 안돼는데요	1	쭈퐁-신대방점
10439	사장님...자주 시켜먹는 사람입니다...매번 똑같은거 시키는데..구성품이 왜 자꾸다르죠...어떤날은 쿨피스 안주시다가 또 주시다가...컷팅칼도  줄때도있고 안줄때도있고...오늘은 장갑 칼 젓가락 다 안주시고...요세 음식도 숙성을 안시키시는지..맛도 떨어져가네요...시킬때마다...먼가 하나씩 떨어져 가는 느낌이에요...	3	쭈퐁-신대방점
10440	옥수수 통에서 물이다 나와서 전부 범벅되었고요... 포장이 잘안된듯하네요...제가 몃번을시켯는데...맛은좋아요..포장 좀더 신경써주세요...	3	쭈퐁-신대방점
10441	배달 엄청 빨랐어요 양은 가격이 비해 조금 적은듯한 느낌이지만 저만 그렇기 느끼는 걸 수도 있구요 또 그렇다고 막 가격대비 너무 심하다 그런 정도까진 아니에여  그래도 맛은 있어요 !! 인위적으로 맵기만 한 맛이 아니고 감칠맛 잇어요 다만 아쉬운점은 닭발위에 쿨피스가 있었어서 윗부분은 좀 식었구요 ㅠㅠ 계란찜은 포장이 제대러 안되서 계란 물이 봉투이 다 새어 나와서 장갑.젓가락은 젖었어요유ㅠ	4	쭈퐁-신대방점
10442	포장이 뜯어진 상태로 음식물이 비닐포장에 다 흘려내렸음. 처음부터 뜯어진상태로 가지고왔다고하는데 부딪혀서 뜯어져 흘러내린것처럼보였음.  처음부터 사실대로 말했으면  기분이 덜 상했을것임.. 맛도 솔직히 없음 ㅠㅠ 돈이 아까움	1	쭈퐁-신대방점
10443	얼큰하고 양도 푸짐해서 잘 먹었읍니다	5	쭈퐁-신대방점
10444	저는 아구찜을 안좋아하는데 친구들이 야무지게 둘이서 중자를 다 먹었네요 밥까지 비벼머금 세벽 3시에 ㄷㄷ 술안주로도 좋고  괜찮았던거 같아욤	4	쭈퐁-신대방점
10445	최악이내요 대 자시켯는대 아구는 몇게먹으니없고 콩나물만잔뜩....  맞도없고  다신안시켜먹슴다.  딴분들 리뷰보고 설마했는대 최악임	1	쭈퐁-신대방점
10446	해물찜인줄 알고시켰는데 왠 콩나물만 가득인지 배달도 1시간 30분 걸렸고 전화로 출발했다고만 해서 마냥 기다렸는데 전화하고도 삼십분이 걸렸네요 다신 시켜먹을일 없습니다	1	쭈퐁-신대방점
10447	조리후 배달이라했으나 집에서 끓여먹어야되네요 아구 대신 미더덕을 좀 많이 달라했으나 미더덕도 없고 아구도 없고 별로에요	1	쭈퐁-신대방점
10448	맛있어요~ 공기밥 별도라서 조끔 아쉽..ㅎㅎ	4	쭈퐁-신대방점
10449	맛이없네요.....	2	쭈퐁-신대방점
10450	진짜 이거 리뷰 안보세여??? 심각한데;;	1	쭈퐁-신대방점
10451	배달 음식이라 기대 안했는데 한끼식사로 충분합니다	5	쭈퐁-신대방점
10452	맛잇어엽♡♡♡♡♡♡♡♡	5	쭈퐁-신대방점
10453	맛은..;;; 별로였어요;; 가격도비싼데 해물도 싱싱하지않아서 얼마먹지도않고 버렸습니다...	1	쭈퐁-신대방점
10454	주문 후 2시간 30분만에 배달...조리도 안 해와서 지금 끊이는 이런 집은 영업을 그만 해야 합니다	1	쭈퐁-신대방점
10455	어떻게 양념도 잘 배어있지않고 해산물들도 그닥.......비추입니다	1	쭈퐁-신대방점
10456	처음 시켰는데 고기도 잘뜯어지고 양도 많고 맛도 개운하니 좋아요 ㅎㅎㅎ 오늘저녁 맛있게 먹었네요 ^^	4	쭈퐁-신대방점
10457	배달을8시에 시켰다가10시30분 다되서자기전에 배달왔네요 별점1점이아깝다고생각됩니다	1	쭈퐁-신대방점
10458	진짜 해물찜 두젓가락먹고 다 버리고 다른거 시켜먹었네요 싱겁고 질기고....두번다시는 안먹을듯 합니다	1	쭈퐁-신대방점
10459	맛잇게먹엇습ㄴ다ㅋㅋ	5	쭈퐁-신대방점
10460	진짜별거없는맛그냥그래요저는그렇다구염	5	쭈퐁-신대방점
10461	맛있네요 괜찮았어요	4	쭈퐁-신대방점
10462	니맛 내맛도 아닌 맛.. 아귀 살도 없어요ㅠ	3	쭈퐁-신대방점
10463	조금 싱겁고 곤이가 없어요.. 그것 말고는 만족이에요	3	쭈퐁-신대방점
10464	이게무슨..... 배달 후 조리라고 써져있지두 않구 공기밥도 별도라고 써져있지도 않고 조리해서 가져다주신다더니 한시간 반이나 걸리고  이게 알탕인지 콩나물탕인지 콩나물밖에없네야	1	쭈퐁-신대방점
10465	꽃게탕 너무 맛있어요!	5	쭈퐁-신대방점
10466	주인분은 맛을안보시나요@@니맛도 내맛도없고 이게 무슨 해물찜인지 ㅡㅡ	1	쭈퐁-신대방점
10467	항상 시켜먹던곳이 없어져서 혹시나하는 맘으로 시켰는데 정말 맛있게 잘먹었네요 가리비에 꽃게에 중짜리인대도 넉넉하네요 콩나물도 너무 물르지않고 아삭하고 맛나네요 또 시킬께요~~	5	쭈퐁-신대방점
10468	ㅁㄴㅈㅇ ㅈㅇㅇㄱㄷ	5	쭈퐁-신대방점
10469	파절임과 무김치겉절이와 족발 맛이 환상이네요 배달도 빠르네요	5	쭈퐁-신대방점
10470	맛 좋아유 시켜드세유	5	쭈퐁-신대방점
10471	콜라1.25l추가시켰는데 안왔구요 밥도 안왔어요	3	쭈퐁-신대방점
10472	음식은 그럭저럭 괜찮긴한데, 배달이 영 꽝이네요. 체크항목에 콜라말고 사이다 눌렀는데 콜라가 오질않나, 도착시 문자 달랬는데, 문자도 안주질 않나 일회용 젓가락 필요하다고 체크까지 했는데 안오는거 보면 배달은 진짜 꽝이네요.	3	쭈퐁-신대방점
10473	맛있고 양도 많네요, 정신없이 먹었네요!	5	쭈퐁-신대방점
10474	저번에는 시켜먹을 때 맛있었는데 이번에는 고기가 좀 뻑뻑 합니다  저번에고기가 부드러웠는데 맛있게 잘 먹었습니다	3	쭈퐁-신대방점
10475	족발식어서 왔고, 쟁반국수도 불어있었어요ㅠㅠ 갓먹었으면 더 맛있었을것같은데 조금 아쉬웠습니다	3	쭈퐁-신대방점
10476	맛있어요 잘먹었습니다 ㅎㅎ	5	쭈퐁-신대방점
10477	1인분이 짱 많아요!!!	5	쭈퐁-신대방점
10478	전에도 여기 시켯는데 배달 예상시간보다 빠르게 오고 저번에시켯을때 양이 적어서 아쉬워서 중짜리 시켯는데 후회없네여 항상 맛있게 잘먹었습니다.	5	쭈퐁-신대방점
10479	배달이 항상 생각보다 빠름 양도 적당해서 좋음	5	쭈퐁-신대방점
10480	언능 리뷰쓰고싶어서 먹으면서 기다렸네여 너무 맛있고 족발에 막국수가 아주 배부르게 잘먹었습니다 그리고 리뷰 쓰려니 예정된 시간보다 빨리와서 오자마자 좀많이 먹었네여	5	쭈퐁-신대방점
10481	냄새가 너무많이났어여ㅠ	1	쭈퐁-신대방점
10482	잘 받았습니다 맛도 굿 양도 굿	5	쭈퐁-신대방점
10483	아빠가 족발은 이 집이 짱이다~! 라고 했어요~!! 저녁에 너무 맛있게 먹었어요~!!	5	쭈퐁-신대방점
10484	맛있고배달이빠르고좋았어요	4	쭈퐁-신대방점
10485	맛있음 여기 족발이 제일 맛있음	5	쭈퐁-신대방점
10486	다좋은데 야채안먹는다고했는데.. 굳이 가져다주시는건 너무하시네요..ㅠㅠ	5	쭈퐁-신대방점
10487	받은습니다 잘먹습니다	5	쭈퐁-신대방점
10488	무난한데 편육같아서 좀,,,	5	쭈퐁-신대방점
10489	부모님께 보내드렸는데~~  너무 너무 맛나다 하시네요ㅎㅎ  감사해요 ㅎ	5	쭈퐁-신대방점
10490	아버님이 좋아하세요	5	쭈퐁-신대방점
10491	굿저아요ㅜ맛기ㅛ러옹	5	쭈퐁-신대방점
10492	이상한 냄새가 난다  화장품 냄새같은.... 고기잡내가 좀 많이 난다 ....ㅠㅠ 고기잡내좀 잡아주세요	3	쭈퐁-신대방점
10493	아버님이 아주 만족하시네요	5	쭈퐁-신대방점
10494	맛있어요최고에요 맛있는데최고갔고맛있습니다	5	쭈퐁-신대방점
10495	행복했다 족발아 ㅎㅎ	5	쭈퐁-신대방점
10496	맛있어요 다음에도 시켜먹을거에요	5	쭈퐁-신대방점
10497	넷이  대자 먹었눈데 진짜 잘먹었네요. 감사합니다!	5	쭈퐁-신대방점
10498	오랜만에 족발이랑 보쌈 시켜 먹었는데 실망시키지 않고 아주 맛있었어요 보쌈은 조금 뻑뻑한감이 있긴했지만 족발이랑 막국수가 아주 맛났어요 서비스도 좋고요 다음에 족발&amp;보쌈 시킬 때 또 이용할게요	5	쭈퐁-신대방점
10499	양이 좀 더 잇엇음 합니다.동네에 잇는건 양도 많고 하지만.그날따라 영업을 안해서 요기요햇는데.족발빼고 다른건 다 정말 괜찮앗죠~ 담엔 고기양을 좀 더 주셧으면 별 5개 드릴텐데....	3	쭈퐁-신대방점
10500	아이들이 완전 맛있다며 흡입하네요	5	쭈퐁-신대방점
10501	테스트? 테스트? 테스트? 테스트? 테스트?	2	쭈퐁-신대방점
10502	혼자 좀 많이머고파서 중짜리했는데. 3~4인도 안모자랄듯요. 그리고 일단맛있는게. 그게 최고죠.ㅋ	5	쭈퐁-신대방점
10504	양도적당하고 맛도있어요~~	4	쭈퐁-신대방점
10505	맛은 그냥저냥 보통 이에요. 태풍 때문에 배달 늦은건 이해하는데 공기밥 추가 한거 안 챙겨 주셔서 그냥 먹었어요.. 나중에 시키면 꼭 가져다 주세요,	3	쭈퐁-신대방점
10506	새벽에 친구들이랑 자취방에서 시켜먹었어요 막국수랑 보쌈 둘다 맛있었어요 감사합니다..!	5	쭈퐁-신대방점
10507	막국수도 새콤하니 맛나고 족발은 말할 필요없이 맛있어요 큰거 시켰더니 배불리 먹고도 남아 냉장고에 두었다 먹었는데도 맛있네요	5	쭈퐁-신대방점
10508	잘먹었습니다 구우우우웃	5	쭈퐁-신대방점
10509	항상 맛있어요~^^	5	쭈퐁-신대방점
10510	족발 맛있게 먹었어요	5	쭈퐁-신대방점
10512	그닥....   기대했는데. 그닥였습니다	1	쭈퐁-신대방점
10513	맛 있네요 다음에도  이용할수잇을것 같아여	4	쭈퐁-신대방점
10514	맛 굿...양  굿..	5	쭈퐁-신대방점
10515	맛있게 잘먹었어요 감사해요	4	쭈퐁-신대방점
10516	4인이서 배불리 잘 먹었습니다~	4	쭈퐁-신대방점
10517	너무너무 맛있어요^^	3	쭈퐁-신대방점
10518	음식추천에 별하나도 아깝다 보쌈을 비개덩어리만 보내냐 길에서 나랑 마주치지마라	1	쭈퐁-신대방점
10519	보쌈과 족발세트를 주문했는데 맛도 좋았고 양도 적당했던 것 같습니다만 가격이 생각보다 비싼것 같아 약간 아쉽습니다	4	쭈퐁-신대방점
10520	사이다를 시켰는데 콜라가왔네요	3	쭈퐁-신대방점
10521	도아여조아여조어여조어여조어ㅕ	3	쭈퐁-신대방점
10522	흠........ .	3	쭈퐁-신대방점
10523	맛있어요맛있어요^^	5	쭈퐁-신대방점
10524	괜찮았어요 다음에또 시켜먹을게요 호	4	쭈퐁-신대방점
10525	굴이 싱싱하고 양도 많아요	5	쭈퐁-신대방점
10526	맛있어요~^^  담에또시켜먹을께요	5	쭈퐁-신대방점
10527	고기에서 고기 특유의 냄새가 나네요	1	쭈퐁-신대방점
10528	퍽퍽해요 윤기도없고요 양만 많아요 질보다 양으로 승부하나바요 신경좀써주시길 막구수는 양념소스 따로 포장해주는게 맞다고생각함	1	쭈퐁-신대방점
10529	맛있어요~~ 또시키러 올께요	5	쭈퐁-신대방점
10530	우와..생각보다너무만족이에요 너무맛있게잘먹었어요 진짜짱짱	5	쭈퐁-신대방점
10531	sjxosnxowkxjejx	3	쭈퐁-신대방점
10532	늘 여기서만 시켜목습니다	5	쭈퐁-신대방점
10533	족뱅이 맛있네요 잘 먹었습니다	5	쭈퐁-신대방점
10534	머리카락 보이십니까... 저 무말랭이랑 겉절이 먹는데 그 안에서 나왔습니다 ㅠㅠ 양도 많고 맛도 그럭저럭 괜찮지만 실망이네요	3	쭈퐁-신대방점
10535	양도 많고 맛도 괜찮았어요~~ 👍👍	5	쭈퐁-신대방점
10536	맛이 아주 끝내줍니다 ㅎㅎ 가성비 갑	5	쭈퐁-신대방점
10537	마싯게 잘먹었습니다~	4	쭈퐁-신대방점
10539	배달도 적당하고 양도 푸짐하고 맛잇네요	5	쭈퐁-신대방점
10540	대박이에용 역시 믿고보는 족발 양 맛 배달 모두짱 서비스두 짱이에용~~	5	쭈퐁-신대방점
10541	고기가 너무 퍽퍽하고 야채도 찌~끔...막국수는 풀어지지도않고..	1	쭈퐁-신대방점
10542	양도 많고 너무 맛있었네요~	4	쭈퐁-신대방점
10543	좋아요 맛있었어요!!	5	쭈퐁-신대방점
10544	쟁반국수가 세트에 안써져있어서 하나 더 추가했는데 웬걸.. 오네요...ㅠㅠ 맛은 보통이에요!	3	쭈퐁-신대방점
10545	기본으로 막국수 주셔서 좋아요 족발은 항상 여기서 시켜요	5	쭈퐁-신대방점
10546	고기가 부드럽고 맛있어요 조금 아쉬운건 기름쪽을 시러하는데 좀 많네여	4	쭈퐁-신대방점
10547	여기마시쩡	5	쭈퐁-신대방점
10548	막국수 ㅇㄷ	4	쭈퐁-신대방점
10549	배달도 빠르고 양도 적당하네요~^^	4	쭈퐁-신대방점
10550	맛있습니다~~친절하고 양많고 음식맛있고! 뭐가 더 필요할까요~~~^0^최고입니다.	5	쭈퐁-신대방점
10551	막국수 줘서 ㄱㅇㄷ	5	쭈퐁-신대방점
10552	와 진짜 맛있네요 ㅋㅋ 족발도 고소하니 좋네요 골뱅이 양도 많고 족뱅이 여기가 제일 저렴해요	5	쭈퐁-신대방점
10553	먹고있는도중에 맛있어서 리뷰쓰네요. 뒷다리주셨지만 다음엔앞다리로 주세요ㅠ	4	쭈퐁-신대방점
10554	보쌈 소주문했는데 맛있네요~^^	4	쭈퐁-신대방점
10555	여기 막국수도 오고 좋음 족발은 여기서 시킴	5	쭈퐁-신대방점
10556	배달은 빠른데 고기가 너무 퍽퍽해요..ㅡㅡ	1	쭈퐁-신대방점
10557	어지간하믄 안남기는데 막국수 면이 덜익어서오고 상추는 썩은게 4장섞여들어오고 족발 뒷다리 너무너무 퍽 퍽  아..맛 진짜..	1	쭈퐁-신대방점
10558	실속세트라고 상추7장에 김치조금 뒷발에 차가운족발 맛도없음 다신안시켜요 리뷰에맛있단사람들 이해가안되네요 별한개도아깝구만ㅋ	1	쭈퐁-신대방점
10559	댓글에 맛있다고 하길래 시켰는데 왼전 폭망 이네요.ㅜ.ㅠ 제가 족발을 상당히 좋아하는데 이건 뒷발에 퍽퍽하고 맛도 떨어지고... 하지만 같이 보내주신 다른 음식들 막구수 라든지 배달하신분도 엄청친절 하시더라고요. 그래서 별은 1개밖에 못드립니다.	1	쭈퐁-신대방점
10560	아이 있다고 벨 누르지말라니까  집전화에 벨까지누르고,,	1	쭈퐁-신대방점
10561	배달도빠르고족발도맛있어요 배달아저씨도친절합니다	5	쭈퐁-신대방점
10562	서비스도좋으시고 족발은많이달지도않고 적당히뷰두러우면서쫄깃해요. 재주문의사10000%입니당!!!	5	쭈퐁-신대방점
10563	맛잇어요 굴보쌈 시켰는데 깔끔하고 먹을만해요	4	쭈퐁-신대방점
10564	ㅋㅋㅋ	5	쭈퐁-신대방점
10565	그럭저럭	4	쭈퐁-신대방점
10566	괸찬넸요.	5	쭈퐁-신대방점
10567	나름  먹을만 하네용~~^^	3	쭈퐁-신대방점
10568	나쁘지않았어요  양은 무난'-'	4	쭈퐁-신대방점
10569	맛있다 ㅋ	5	쭈퐁-신대방점
10570	싸지만 잘 먹었어요	5	쭈퐁-신대방점
10571	음식시켜서 손	1	쭈퐁-신대방점
10573	맛 없고 국물은 거의 없음	1	쭈퐁-신대방점
10574	양도많고 깔끔하고 맛도 Good!~^^	4	쭈퐁-신대방점
10575	전화를 이상하게 받네요 ㅋ	5	쭈퐁-신대방점
10576	주문조코 가격 착하고 옥의티는 주문표가 세밀하지 못한점정도	4	쭈퐁-신대방점
10577	콩나물국이 안와 전화했더니 상태가 안좋아 뺐다고,,,제생각에는 다시 배달오기 귀찮아 하는 변명같네여,,,44000원이 아깝네요,,,	1	쭈퐁-신대방점
10578	사이다를시켯는데콜라가왓어용ㅠㅠ	3	쭈퐁-신대방점
10579	그냥별로네요.,.,.	1	쭈퐁-신대방점
10580	배달직원불친절하고족발은또왜이리질긴지요. 족발을좋아해서시켰는데실망입니다족발은서로붙어서떨어지지도않구요.포장한지시간이좀된 족발같아요	2	쭈퐁-신대방점
10581	맛있었어요!!!	5	쭈퐁-신대방점
10582	취소	5	쭈퐁-신대방점
10583	별반개는안되나...시키지마세요	1	쭈퐁-신대방점
10584	음 그냥 그래요	2	쭈퐁-신대방점
10585	와!! 오랫만에 주문했는데 깜놀!! 원래도 맛있었지만 더 맛있어졌네요 !!	5	쭈퐁-신대방점
10586	리뷰이벤트 쓴다고 군만두 써놨는데 만두 안왔어요ㅜㅜ 다음에는 꼭 넣어주세요 ~	3	쭈퐁-신대방점
10587	배달 빠르고 맛있게 먹었습니다^^	5	쭈퐁-신대방점
10589	최고 쟁반짜장 매콤하게하면 엄청 맛있드라구요:)	5	쭈퐁-신대방점
10590	새벽3시 다되서 탕슉이 넘먹고시픈데 시켜야대나 말아야대나 30분넘게 고민끝에 주문했는데 와 존맛탱ㅠㅠㅠㅠ 고민한 시간이 아까울정도에요 평소같앗으면 한두입먹고 왜시켯을까 현타왓을텐데 그런거1도없음 첨으로 후회없는선택이엇다 라고 생각이들어욬ㅋㅋㅋㅋ아진짜 탕수육맛잇다요 서비스로주신 군만두도 완전굿….. 담엔 고민없이 바로 주문하겟숨다	5	쭈퐁-신대방점
10591	맛있어요~  중식은 요기서만 시켜요~  아이들도 넘 잘 먹고 요기 군만두 제가 잘 먹어요 또 시킬꺼예요~	5	쭈퐁-신대방점
10592	아주 맛있게 먹었어요❤️ 짬뽕국물이 예술이네요...👍🏻	5	쭈퐁-신대방점
10593	it Very Good	4	쭈퐁-신대방점
10594	😍😍😍😍😍	5	쭈퐁-신대방점
10595	매콤하게 해달라 했는데 진짜맛있네요 ㅋㅋ 지금또시킬거예용	5	쭈퐁-신대방점
10596	맛잇있어요 간만에 멋었는데 8시 반 될때까지 기다렸다 주문해서 먹었네요	5	쭈퐁-신대방점
10597	늦은 시간이었는데 빠르게 배달해주셔서 감사합니다 :) 넘 배부르게 잘 먹었어요!	5	쭈퐁-신대방점
10598	배달두빠르구~넘넘맛있게잘먹었습니다~짜장소스두넉너히주시구~면따로주셔서불지않아서좋았어요~볶음밥이랑탕슉도넘맛있었어요~	5	쭈퐁-신대방점
10599	너무 맛잇게 잘먹었습니다!! 양도 진짜 많앗어요	5	쭈퐁-신대방점
10600	자장이 맛있길레 뺏어먹었습니다.	5	쭈퐁-신대방점
10601	크게 기대 안하고 시켰는데 매우 만족 입니다	5	쭈퐁-신대방점
10602	항상 맛있게 먹어서 주문했는데 이번에는 조금 실망스러웠네요. 배달이 늦지 않았는데도 면이 불어서 집을때마다 끊어지고 국물은 먹지도 못했습니다. 이번만 이렇게 왔고 그동안은 맛있게 잘 먹었던 곳이라서 다음에 또 시켜먹을 것 같은데 그때는 차라리 면을 따로 빼주셨으면 좋겠습니다.	4	쭈퐁-신대방점
10603	🥰🥰🥰🥲🥲🥰🥰🥰🥰🥰🥰	5	쭈퐁-신대방점
10604	맛있었어요 불맛나는 짬뽕국물도 짱	5	쭈퐁-신대방점
10605	새벽에 배고파서 시켰는데 엄청 뻘리 오네요 ㄷㄷ 배달도 친철하구 특히 양이 미쳤네료 다른곳은 볶음밥 적게 나와서 그럴줄알구 곱빼기로 시켰는데 먾아서 혼났네요 서비스도 너무 조아써요 다음에도 기회되면 또 먹을듯요!	5	쭈퐁-신대방점
10606	맛있고배달도빠르고 괜찬아용	5	쭈퐁-신대방점
10607	사진을 깜박하고 못찍었네요 맛있게 잘 먹었어요	5	쭈퐁-신대방점
10608	해물도많이들어있고짜장소스도많이줘서좋아요	5	쭈퐁-신대방점
10609	오늘 새벽 4시에 주문했던 센트럴타운60단지 6002동 102호입니다. 제가 만취 상태로 주문했다가 잠드는 바람에 배달오신 분께 결제를 못했습니다. 그 분이 문자로 계좌번호를 남겨주셨는데 제가 오늘 신규핸드폰 개통하느라 문자가 날라가 버렸습니다. 가게 전화를 해도 받지를 않아서, 그 분이 제게 다시 연락을 주셔서 계좌번호를 말씀해주시던가 아니면 다시 들리셔서 결재를 하던가 했으면 합니다. 정말 번거롭게 해드려서 죄송합니다.	5	쭈퐁-신대방점
10610	마시졍 마시졍 마시졍	5	쭈퐁-신대방점
10611	빠른배달 맛나게 잘먹고있습니다	5	쭈퐁-신대방점
10612	맛있어요 탕수육.  면발이  좀. 푸렸네요. 맛은 좋아요.	4	쭈퐁-신대방점
10613	맛있게 잘먹었습니다 🙇‍♀️✌🙇‍♀️번창하세용	5	쭈퐁-신대방점
10614	오자마자 싹비웠네요 개인적으로 짜장면이 진짜 맛있었어요	5	쭈퐁-신대방점
10615	중식 시킬때 이곳에 시켰는데 음식이 다 식어서 오고 면도 다 불어서 와서 식감도 떨어지고 주문하고 한시간을 넘겨서 오니 그럴 수밖에요 늦은 저녁을 기다리다 더 늦게 다 불어서 다 식어서 먹으니 먹으면서 화도 나고	3	쭈퐁-신대방점
10616	맛이써요.굿.굿.배달 빠르구요	5	쭈퐁-신대방점
10617	어제먹은 리뷰 ㅋㅋ 넘 맛잇게.잘 먹었습니다!! 매뉴선정 실패해서 넘 과식했어요 ㅎㅎㅎ 넘 맛나게 잘 먹었습니다 ㅎㅎ	5	쭈퐁-신대방점
10618	늘 먹어도 맛 있습니다!! 또 주문 할게요!	5	쭈퐁-신대방점
10619	매운짜장 가끔 생각나면 이걸 대체할 맛이 없서요	5	쭈퐁-신대방점
10620	짬뽕 양 많고 맛있습니다 그리고 탕수육 껍질이 바삭해 매우 만족하며 먹었습니다 좋은 음식해주셔서 감사합니다:)	5	쭈퐁-신대방점
10621	배달도 겁나빠르고 양도 진짜 엄청많네요 맛있어요	5	쭈퐁-신대방점
10622	사진은 저래도 간도 맞고 맛있어요!	5	쭈퐁-신대방점
10623	맛있어용! 1234567890	5	쭈퐁-신대방점
10624	다맛있는데 서비스 군만두까지 맛있네요	5	쭈퐁-신대방점
10626	리뷰가  많길래  반신반의.  그런데  맛도끝내주더라구오 애정매장이  될거같아요	5	쭈퐁-신대방점
10627	배달도 빨랐고 짜장곱배기가 양이 엄청 많네요 짜장은 맛나게 먹었고 탕수육은 좀 질기네요 서비스로 요청드린 사이다는 잘 먹었습니다 감사합니다	5	쭈퐁-신대방점
10628	짬뽕국물 직이네예 밥 두번 먹엇어요	5	쭈퐁-신대방점
10629	음..그냥그랫어요 ..후ㅜㅜㅜ	3	쭈퐁-신대방점
10630	아주 맛나용 푸짐하고 또먹을것같아요	5	쭈퐁-신대방점
10631	항상믿고먹는 짜마죠 말이필요없는곳~~	5	쭈퐁-신대방점
10632	오랜만에 시켰는데 여전히 맛있서요	5	쭈퐁-신대방점
10634	맛이 얼큰하며서 깔끔해요 느끼하지 않아서 좋아요 또 먹고 싶어요	5	쭈퐁-신대방점
10635	맛잇게 잘먹엇습니다 소스를 너무 많이 주셔서 약간 짯어용 그래서 그걸로 밥비벼먹을라구용 감사합니당	5	쭈퐁-신대방점
10636	짬뽕 개 맛있고 볶음밥도 미쳐요 근데 전 짬뽕이 더 좋아요	5	쭈퐁-신대방점
10637	오자마자 너무 맛있게 먹느라 사진도 못 찍엇네요! 번창하시길~	5	쭈퐁-신대방점
10639	여기만한 곳이 없어요	5	쭈퐁-신대방점
10640	해물도 낭낭하고 맛있습니다 ㅎㅎ	5	쭈퐁-신대방점
10641	너무 잘먹었어요 맛있게 최고	5	쭈퐁-신대방점
10642	양도 많고 너무 맛있어요 야간에만 하는 게 아쉬울 정도 ㅠㅠ	5	쭈퐁-신대방점
10643	맛도 좋은데 양도 엄청나네요 특히 짬뽕이 대박입니다	5	쭈퐁-신대방점
10644	거리가 멀고 새벽이라 걱정했는데 너무 만족 스러웠어요	5	쭈퐁-신대방점
10645	맛잇게 잘먹엇어요  감사합니다	5	쭈퐁-신대방점
10646	콩국수가 너무 달아요. 땅콩맛도 많이 나구요	4	쭈퐁-신대방점
10647	5층 올라와주셔서 감사해요 면을 나눠 주시니 더욱 맛있구요 불맛 내주셔서 항상 감사합니다 힘든 월요일의 시작 이었는데 정말 힘이 나는 맛이었어요 자주 또 시켜 먹을께요♡♡	5	쭈퐁-신대방점
10648	전번에 멘보샤도 넘 맛있었는데~ 오늘도 역시 볶짬면도 꿀맛이네용^^ 많이 많이 번창하세요 사장님~^^	5	쭈퐁-신대방점
10649	양이 엄청 많아요 잘 먹었습니당	5	쭈퐁-신대방점
10651	탕수육 맛있어요. 서비스로 주신 짬뽕 국물도 맛있네요. 잘 먹었습니다.	5	쭈퐁-신대방점
10652	매운짜장좋아하는데~넘넘맛있어요~강추해요~탕슉두맛나구~짬뽕국물불맛이완전굿이었어요~~	5	쭈퐁-신대방점
10653	배달 빨라요! 짬뽕 정말 맛있습니다.	5	쭈퐁-신대방점
10654	야간 주문이 돼서 편했어요~	5	쭈퐁-신대방점
10655	짜장이 정말 맛있었습니다	5	쭈퐁-신대방점
10656	굿잡굿잡굿밥굿잡굿잡	5	쭈퐁-신대방점
10657	항상 맛있게 먹고 있어요 새벽배달도 짱빠름!!! 유니짜장 대존맛	5	쭈퐁-신대방점
10658	밤늦게 잘먹었습니다.	5	쭈퐁-신대방점
10659	보통이네요 더시켜먹을지는 모르겠음	4	쭈퐁-신대방점
10660	맛있어요! 야식 먹을 때 자주 시켜먹을게요!!!	5	쭈퐁-신대방점
10661	면 따로 주시는거 넘 좋아요 안 불어서 맛있게 잘 먹었어요 또 시킬게여	5	쭈퐁-신대방점
10662	배달 빠르고 좋아요 서비스 감사합니다	5	쭈퐁-신대방점
10663	짜장 짬뽕 탕수육셋트 시켰는데  JMT 이네요	5	쭈퐁-신대방점
